translation,modern_translation,bleu_score,bleurt_score,bert_score
我 曾 经 整 日 思 索 ，,我 也 卻 有 今 日 之 远 比 去 不 了 解 的 时 候 ，,1.1808001696991508e-231,0.252859354019165,0.5958994626998901
我 曾 经 整 日 思 索 ， 却 不 如 学 习 片 刻 收 获 大 ；,我 也 却 很 累 了 ， 我 也 该 怎 么 学 呢 ？ 不 如 学 了 个 臻 臻 的 人 呢 。,2.0339968208213958e-78,0.2383834719657898,0.6128899455070496
却 不 如 学 习 片 刻 收 获 大 ；,不 如 臾 的 所 有 学 为 了 学 习 。,7.401184483348608e-155,0.2325663566589355,0.6508642435073853
却 不 如 登 上 高 处 看 得 广 阔 。,不 如 登 高 的 博 见 。,3.076833869215792e-78,0.4260263442993164,0.7221655249595642
登 高 招 手 ，,高 登 而 招  calling ，,1.646211035903463e-231,0.6017926931381226,0.7129936218261719
登 高 招 手 ， 手 臂 并 没 有 加 长 ，,登 到 高 处 而 招 引 ， 胳 膊 没 有 加 长 ， 是 因 为 高 处 易 于 被 捕 ，,0.1633194828196049,0.4673365950584411,0.7723113298416138
登 高 招 手 ， 手 臂 并 没 有 加 长 ， 但 人 们 在 远 处 也 能 看 见 ；,登 到 高 处 而 招 引 ， 胳 膊 没 有 加 长 ， 见 见 的 人 远 在 哪 里 了 ；,0.1855667593010911,0.504589319229126,0.7519872188568115
登 高 招 手 ， 手 臂 并 没 有 加 长 ， 但 人 们 在 远 处 也 能 看 见 ； 顺 着 风 呼 喊 ，,登 高 而 招 引 ， 胳 膊 没 有 加 长 ， 远 远 比 见 的 人 。 顺 风 而 唤 叫 ，,0.161352420274188,0.5336500406265259,0.7681431174278259
手 臂 并 没 有 加 长 ，,您 的 胳 膊 不 是 因 为 加 重 而 长 的 ， 他 也 是 因 为 您 搜 别 人 搜 办 事 而 长 的 。 ,1.0244914152188953e-231,0.3252407312393188,0.6506703495979309
手 臂 并 没 有 加 长 ， 但 人 们 在 远 处 也 能 看 见 ；,胳 膊 不 是 因 为 加 长 ， 而 见 见 的 人 远 在 哪 里 了 ；,2.685975692546768e-78,0.4130915999412536,0.7025666832923889
手 臂 并 没 有 加 长 ， 但 人 们 在 远 处 也 能 看 见 ； 顺 着 风 呼 喊 ，,胳 膊 不 是 因 为 加 长 ， 而 是 远 远 的 人 又 见 见 ； 随 风 随 来 叫 做 ，,2.491127174727796e-78,0.490619957447052,0.7146385312080383
手 臂 并 没 有 加 长 ， 但 人 们 在 远 处 也 能 看 见 ； 顺 着 风 呼 喊 ， 声 音 并 没 有 加 大 ，,你 的 臂 毛 不 是 因 为 加 长 ， 而 是 因 为 远 远 的 人 又 远 远 远 来 ； 随 风 又 吹 声 ， 声 音 不,2.717509475545766e-78,0.3252512514591217,0.6863366365432739
但 人 们 在 远 处 也 能 看 见 ；,但 是 见 见 的 人 比 较 远 ； 。,1.4959003140449574e-231,0.4135116934776306,0.6749086976051331
但 人 们 在 远 处 也 能 看 见 ； 顺 着 风 呼 喊 ，,而 别 人 还 远 远 ； 随 风 逐 月 而 听 叫 ， ,1.2114962633177682e-231,0.3922354578971863,0.6973119378089905
但 人 们 在 远 处 也 能 看 见 ； 顺 着 风 呼 喊 ， 声 音 并 没 有 加 大 ，,而 别 人 还 远 远 ； 随 风 逐 鸟 叫 ， 声 音 不 带 痛 疾 ， 是 因 为 是 风 逐 的 ， 是 风 逐 的 ,1.8597641503400376e-78,0.3288300633430481,0.6726526021957397
但 人 们 在 远 处 也 能 看 见 ； 顺 着 风 呼 喊 ， 声 音 并 没 有 加 大 ， 但 听 的 人 会 听 得 清 楚 ；,但 是 见 见 的 人 比 起 来 还 要 远 的 。 顺 风 而 起 声 音 ， 声 音 不 会 让 人 感 受 到 疾 念 的 干,2.1103410999297785e-78,0.2082656025886535,0.6879580616950989
顺 着 风 呼 喊 ，,拥 护 风 险 车 声 而 叫 ， ,1.250849891192838e-231,0.338811844587326,0.6767029762268066
顺 着 风 呼 喊 ， 声 音 并 没 有 加 大 ，,拥 护 风 向 而 叫 ， 声 调 不 加 上 疾 念 ， ， ,5.667113443314699e-155,0.3992080688476562,0.6764823198318481
顺 着 风 呼 喊 ， 声 音 并 没 有 加 大 ， 但 听 的 人 会 听 得 清 楚 ；,拿 仗 风 险 车 叫 ， 声 调 不 迎 正 ， 听 见 的 人 就 扬 光 了 。,5.682800554945729e-155,0.2960111498832702,0.6886855363845825
声 音 并 没 有 加 大 ，,声 音 不 加 上 疾 病 ， ， 这 就 是 杀 灵 气 的 做 法 。 ,4.9054707110052255e-155,0.2130812406539917,0.6738502383232117
声 音 并 没 有 加 大 ， 但 听 的 人 会 听 得 清 楚 ；,声 音 不 加 上 疾 念 ， 听 见 的 人 就 扬 放 了 。,6.699081546331084e-155,0.3816457390785217,0.7056569457054138
但 听 的 人 会 听 得 清 楚 ；,但 是 听 说 的 人 都 扬 得 正 方 面 。,6.311514251575017e-155,0.4795805215835571,0.7199574708938599
借 助 车 马 的 人 ，,拄 舆 马 的 人 ， 是 假 借 舆 zug ； 是 假 借 舆 路 的 人 ， 是 假 借 舆 zug 的 人 ；,0.0883937432682592,0.4620864391326904,0.6860161423683167
借 助 车 马 的 人 ， 不 是 脚 走 得 快 ，,拄 舆 马 的 人 ， 不 是 为 了 利 益 ， 而 是 不 足 了 了 ， ,0.2451523534601331,0.2574508786201477,0.7157484889030457
借 助 车 马 的 人 ， 不 是 脚 走 得 快 ， 却 能 到 达 千 里 之 外 ；,假 借 舆 物 的 人 ， 不 是 为 了 远 远 处 ， 而 是 致 着 千 里 。,0.18923169946536,0.2288821041584015,0.732903242111206
借 助 车 马 的 人 ， 不 是 脚 走 得 快 ， 却 能 到 达 千 里 之 外 ； 借 助 船 只 的 人 ，,虽 然 是 假 借 舆 zug 马 ， 不 是 为 了 远 远 的 地 方 ， 而 是 只 是 距 离 千 里 ， 假 舶 舟 只 是 距 离 几 公 里,1.9516082146333176e-78,0.4060855507850647,0.6363576650619507
不 是 脚 走 得 快 ，,不 是 因 为 有 利 ，,7.711523862191631e-155,0.3243326544761657,0.7086462378501892
不 是 脚 走 得 快 ， 却 能 到 达 千 里 之 外 ；,不 是 为 了 得 到 什 么 东 西 ， 而 他 跑 了 超 过 一 千 里 ；,6.5900678916581005e-155,0.3880173563957214,0.6775701642036438
不 是 脚 走 得 快 ， 却 能 到 达 千 里 之 外 ； 借 助 船 只 的 人 ，,不 是 为 了 是 足 够 的 ， 而 是 距 离 为 千 里 ； 虚 舸 的 人 ，,2.915768782975234e-78,0.2209655940532684,0.6953170299530029
不 是 脚 走 得 快 ， 却 能 到 达 千 里 之 外 ； 借 助 船 只 的 人 ， 不 是 自 己 能 游 泳 ，,不 是 为 了 是 足 量 的 ， 而 已 穿 过 了 千 里 ； 虚 舸 舶 舵 的 人 ， 不 是 能 够 舒 缓 游 览 水 流 ， 是 因 为 他 们 不 能 利 用,0.1134644651159333,0.2962456941604614,0.7164918184280396
却 能 到 达 千 里 之 外 ；,但 是 距 千 里 不 上 一 样 ；,6.373704167435469e-155,0.5525969862937927,0.6621994376182556
却 能 到 达 千 里 之 外 ； 借 助 船 只 的 人 ，,而 他 跑 了 千 吧 。 假 舟 的 人 ， 他 也 会 跟 踪 他 。 ，,2.258627331321157e-78,0.1385023146867752,0.6166717410087585
却 能 到 达 千 里 之 外 ； 借 助 船 只 的 人 ， 不 是 自 己 能 游 泳 ，,而 他 跑 了 千 块 里 。 虽 然 是 欺 诈 笑 倒 舟 ， 不 是 因 为 能 够 利 用 水 流 ， 反 而 是 因 为 不 能 利 用 水 流 。,1.5654494731329435e-78,0.1698879152536392,0.6517728567123413
却 能 到 达 千 里 之 外 ； 借 助 船 只 的 人 ， 不 是 自 己 能 游 泳 ， 却 能 横 渡 江 河 。,但 是 距 千 里 不 同 ； 虚 舸 跟 假 舸 不 同 ， 假 舸 不 能 够 使 水 跟 舸 一 贴 一 样 流 荡 ， 而 绝 不 遗 ��,4.152586198841012e-155,0.1890438497066497,0.630757749080658
借 助 船 只 的 人 ，,拄 假 舟 辄 制 的 ， ,1.331960397810445e-231,0.1530348509550094,0.6889341473579407
借 助 船 只 的 人 ， 不 是 自 己 能 游 泳 ，,拄 舱 舶 的 是 假 假 ， 不 能 使 水 船 通 行 ， ， ,5.974540365813254e-155,0.2302420139312744,0.660607635974884
借 助 船 只 的 人 ， 不 是 自 己 能 游 泳 ， 却 能 横 渡 江 河 。,是 假 造 舱 舶 的 ， 不 是 能 够 帮 助 您 游 览 水 流 的 ， 而 是 绝 不 帮 助 您 过 币 山 河 。,2.1762470219084973e-78,0.4138559699058532,0.6952565312385559
不 是 自 己 能 游 泳 ，,不 能 拥 有 水 ，,1.0977058971259432e-231,0.2226446568965912,0.6879614591598511
不 是 自 己 能 游 泳 ， 却 能 横 渡 江 河 。,不 是 能 促 水 流 见 山 ， 而 绝 逝 水 流 。,5.859491021246916e-155,0.2843937277793884,0.7021766901016235
却 能 横 渡 江 河 。,但 是 断 断 续 续 绝  Completed 。,1.0518351895246305e-231,0.0945421755313873,0.6207109093666077
君 子 的 本 性 同 一 般 人 没 有 差 别 ，,君 子 生 活 的 方 法 就 不 异 ， 只 要 是 这 样 ， 就 可 以 快 乐 活 动 。 ,4.262352868760118e-155,0.4126343727111816,0.6559771299362183
君 子 的 本 性 同 一 般 人 没 有 差 别 ， 只 是 善 于 借 助 于 外 物 罢 了 。,君 子 生 活 并 不 异 于 人 ， 他 善 于 处 处 善 于 事 物 。,5.155325583430792e-155,0.6303151845932007,0.7143561840057373
只 是 善 于 借 助 于 外 物 罢 了 。,语 体 翻 译 结 果 为 ：是 个 善 于 误 解 的 人 。,4.987693055201041e-155,0.242821455001831,0.6376321911811829
堆 土 成 山 ，,积 存 土 土 成 就 建 山 ，,8.612150057732663e-155,0.5852257609367371,0.7435309886932373
堆 土 成 山 ， 风 雨 就 从 那 里 兴 起 ；,积 够 有 土 地 时 成 就 大 山 ， 天 然 的 风 气 和 雨 气 都 会 使 其 兴 起 ；,2.557615598369626e-78,0.7169581055641174,0.6989917755126953
堆 土 成 山 ， 风 雨 就 从 那 里 兴 起 ； 水 流 汇 成 深 渊 ，,积 够 有 土 地 时 成 就 大 山 ， 天 然 的 风 气 和 雨 水 都 会 使 之 兴 起 ； 积 有 水 池 时 就 成 全 渊  depth ，,2.1159498152049727e-78,0.6664656400680542,0.702235758304596
堆 土 成 山 ， 风 雨 就 从 那 里 兴 起 ； 水 流 汇 成 深 渊 ， 蛟 龙 就 在 那 里 生 长 ；,一 把 土 土 地 成 成 山 ， 天 然 的 风 气 和 雨 气 都 会 使 之 兴 起 ； ,2.709845586804102e-78,0.5732805728912354,0.6762230396270752
风 雨 就 从 那 里 兴 起 ；,天 然 的 风 雨 会 使 人 兴 起 来 ； ,7.825799788115097e-155,0.6435426473617554,0.7370716333389282
风 雨 就 从 那 里 兴 起 ； 水 流 汇 成 深 渊 ，,天 然 的 风 雨 会 使 人 兴 奋 ； 积 有 水 仓 的 大 人 能 成 就 渊 深 的 人 ， 但 是 不 能 使 人 感 受 到 水 的 丰 富 感 悦 。,4.117787481026391e-155,0.4559493064880371,0.6591376066207886
风 雨 就 从 那 里 兴 起 ； 水 流 汇 成 深 渊 ， 蛟 龙 就 在 那 里 生 长 ；,天 丑 风 雨 兴 奋 他 ， 积 水 成 渊 才 能 使 人 生 起 来 ， 如 果 能 够 攻 建 起 巨 人 山 ,4.7572177419913454e-155,0.4559976458549499,0.6414669752120972
风 雨 就 从 那 里 兴 起 ； 水 流 汇 成 深 渊 ， 蛟 龙 就 在 那 里 生 长 ； 积 累 善 行 ， 形 成 良 好 的 品 德 ，,天 丑 的 风 雨 唤 醒 了 人 ， 积 有 水 仓 成 渊 于 深 刻 ， 积 有 善 德 成 全 ， 是 为 了 让 人 能 够 相 ��,4.581251320106155e-155,0.403420090675354,0.6685070395469666
水 流 汇 成 深 渊 ，,积 水 成 渊 ， ,6.686701276748014e-155,0.5550088882446289,0.7957392930984497
水 流 汇 成 深 渊 ， 蛟 龙 就 在 那 里 生 长 ；,积 水 成 渊 ， 蛟 强 大 的 龙 仓 就 会 出 现 ；,3.2083466360234637e-78,0.5028745532035828,0.7395605444908142
水 流 汇 成 深 渊 ， 蛟 龙 就 在 那 里 生 长 ； 积 累 善 行 ， 形 成 良 好 的 品 德 ，,积 水 成 渊 ， 蛟 强 龙 体 弯 曲 起 来 ； 积 善 成 德 ， 秘 贡 于 天 下 ； ,2.527490480183348e-78,0.4774083495140075,0.7121623754501343
水 流 汇 成 深 渊 ， 蛟 龙 就 在 那 里 生 长 ； 积 累 善 行 ， 形 成 良 好 的 品 德 ， 就 会 得 到 最 高 的 智 慧 ，,积 水 成 渊 ， 蛟 鲁 大 鲁 族 的 龙 般 长 大 宜 。 ,8.629011351483586e-79,0.3098940551280975,0.6392458081245422
蛟 龙 就 在 那 里 生 长 ；,是 必 须 生 活 的 动 物 ，,1.0518351895246305e-231,0.2452293187379837,0.6211601495742798
蛟 龙 就 在 那 里 生 长 ； 积 累 善 行 ， 形 成 良 好 的 品 德 ，,是 因 为 蛟 龙 生 了 ， 积 善 秩 勋 诸 侯 ， 成 全 善 德 ， 是 如 此 。,6.338778446616093e-155,0.5823322534561157,0.7292422652244568
蛟 龙 就 在 那 里 生 长 ； 积 累 善 行 ， 形 成 良 好 的 品 德 ， 就 会 得 到 最 高 的 智 慧 ，,蛟 龙 就 会 出 现 ； 积 善 的 行 为 能 够 成 全 体 的 道 德 ， 而 神 明 的 明 悖 就 自 然 地 会 降 昇 ， 这 就 是 为 什 么 呀 ？,2.1788434286141393e-78,0.4715619087219238,0.7110706567764282
蛟 龙 就 在 那 里 生 长 ； 积 累 善 行 ， 形 成 良 好 的 品 德 ， 就 会 得 到 最 高 的 智 慧 ， 具 备 圣 人 的 思 想 境 界 。,现 在 是 蛟 龙 和 龙 几 倍 大 的 ， 积 善 成 德 ， 但 是 神 明 自 然 而 已 ， 圣 人 总 是 很 强 大 。,5.185604459322376e-155,0.4030665755271911,0.6563364267349243
积 累 善 行 ， 形 成 良 好 的 品 德 ，,是 因 为 积 善 能 成 全 善 德 ， ,5.742538458835147e-155,0.5459755063056946,0.7303028702735901
积 累 善 行 ， 形 成 良 好 的 品 德 ， 就 会 得 到 最 高 的 智 慧 ，,是 因 为 积 善 能 成 全 的 人 才 如 是 自 然 地 能 振 篱 出 来 ， 而 神 明 能 自 解 决 的 ， 这 就 是 为 什 么 呀 ？,1.2260683131519859e-231,0.3786152005195617,0.6142755150794983
积 累 善 行 ， 形 成 良 好 的 品 德 ， 就 会 得 到 最 高 的 智 慧 ， 具 备 圣 人 的 思 想 境 界 。,语 体 翻 译结果：养 尊 崇 善 的 人 能 成 全 其 规 律 ， 而 得 到 神 性 的 明 亮 ， 那 就 会 考 究 准 备 事 情 的 心 思 。,5.701067712424818e-155,0.5042369365692139,0.6717987060546875
就 会 得 到 最 高 的 智 慧 ，,但 是 是 自 然 觉 得 明 亮 ， 意 思 就 会 自 然 去 觉 得 明 亮 。,4.550160538169341e-155,0.3403030633926391,0.6564063429832458
就 会 得 到 最 高 的 智 慧 ， 具 备 圣 人 的 思 想 境 界 。,但 是 得 到 神 明 的 时 候 ， 圣 人 的 心 总 是 备 忘 录 。,3.0613502729846216e-78,0.3751214146614074,0.65812748670578
具 备 圣 人 的 思 想 境 界 。,语 言 上 说 圣 气 很 备 充 。,1.3483065280626046e-231,0.5253005623817444,0.633853554725647
所 以 ， 不 积 累 每 一 小 步 ，,所 以 不 积 累 跑 步 ， 是 因 为 步 踏 权 是 很 少 的 ， 所 以 不 能 积 累 跑 步 。,2.4532952420632446e-78,0.4969953894615173,0.7126510143280029
所 以 ， 不 积 累 每 一 小 步 ， 就 不 能 远 达 千 里 ；,所 以 不 积 累 跑 步 ， 没 有 跟 随 你 跑 快 的 人 ， 也 就 不 能 跑 到 千 里 。,3.8974869943192256e-78,0.6493552327156067,0.7785589098930359
所 以 ， 不 积 累 每 一 小 步 ， 就 不 能 远 达 千 里 ； 不 汇 集 细 流 ，,所 以 不 积 跑 多 跖 ， 不 能 跃 到 千 里 之 上 ； 不 积 小 水 岸 ， 不 能 跳 过 很 深 的 水 壊 。,7.776423192265478e-155,0.4570474624633789,0.7231407165527344
所 以 ， 不 积 累 每 一 小 步 ， 就 不 能 远 达 千 里 ； 不 汇 集 细 流 ， 就 不 能 形 成 江 海 。,因 此 不 积 跋 气 歉 气 ， 不 能 超 过 一 千 里 的 跑 践 。 不 能 积 有 小 水 潭 ， 不 能 成 就 大 河 大 海 的 力 量 。,7.206855220495483e-155,0.4456459283828735,0.7250152826309204
就 不 能 远 达 千 里 ；,没 有 跟 随 步 迁 千 里 的 人 ；,6.061838450024688e-155,0.4866862893104553,0.6992803812026978
就 不 能 远 达 千 里 ； 不 汇 集 细 流 ，,没 有 追 逐 到 千 里 ； 不 累 起 小 水 岸 ，,0.1739579737564223,0.3652190566062927,0.7127306461334229
就 不 能 远 达 千 里 ； 不 汇 集 细 流 ， 就 不 能 形 成 江 海 。,没 有 辨 别 的 优 势 来 超 过 千 里 的 距 离 ； 不 能 积 有 小 水 岸 ， 不 能 成 就 江 海 大 成 就 。,7.455014825922596e-155,0.553552508354187,0.7306938767433167
不 汇 集 细 流 ，,不 积 累 小 流 水 ，,1.4740564900137078e-231,0.4997513890266418,0.7809503078460693
不 汇 集 细 流 ， 就 不 能 形 成 江 海 。,不 积 太 小 一 点 东 西 ， 不 会 能 使 成 就 大 成 就 。,1.4193661161895208e-231,0.3480181396007538,0.6698225140571594
就 不 能 形 成 江 海 。,参考翻译结果a: 不 拿 来 成 就 大 国 大 国 海 峡 。,1.4347128449946335e-231,0.2589108049869537,0.6403968334197998
骏 马 跳 跃 一 次 ，,古 之 马 一 跃 ，,1.3934875572055278e-231,0.3660405576229095,0.7039086818695068
骏 马 跳 跃 一 次 ， 不 能 有 十 步 远 ；,马 革 一 跃 ， 不 能 超 过 一 步 ；,3.4303640084780647e-78,0.4604191184043884,0.7929670810699463
骏 马 跳 跃 一 次 ， 不 能 有 十 步 远 ； 劣 马 拉 车 走 十 天 ，,拿 一 只 骏 马 一 跃 ， 还 不 能 跑 一 圈 ； 拿 一 辆 骑 马 ， 还 不 能 够 跑 一 圈 ；,5.909363526536785e-155,0.5248578190803528,0.7214493155479431
骏 马 跳 跃 一 次 ， 不 能 有 十 步 远 ； 劣 马 拉 车 走 十 天 ， 它 的 成 功 在 于 不 停 止 。,现 在 的 马 虎 一 起 跑 快 ， 还 是 不 能 超 过 一 个 步 步 。,3.3801263506663628e-155,0.3131242394447326,0.6444233059883118
不 能 有 十 步 远 ；,,0.0,-0.0170672535896301,0.529508650302887
不 能 有 十 步 远 ； 劣 马 拉 车 走 十 天 ，,不 能 跑 一 个 公 园 的 十 步 ； 驁 马 一 辆 车 ，,7.346153272462044e-155,0.2566540837287903,0.7577213644981384
不 能 有 十 步 远 ； 劣 马 拉 车 走 十 天 ， 它 的 成 功 在 于 不 停 止 。,不 能 跑 得 到 西 城 ；,8.57096553184043e-156,0.1273270845413208,0.6138598322868347
劣 马 拉 车 走 十 天 ，,甲 乙 善 马 三 驾 ，,1.1546470322043349e-231,0.2133601903915405,0.6389601826667786
劣 马 拉 车 走 十 天 ， 它 的 成 功 在 于 不 停 止 。,甲 乙 宋 辅 宠 驱 骋 一 万 骑 ， 功 彰 而 不 舍 弃 。,1.250849891192838e-231,0.2065392732620239,0.6287948489189148
它 的 成 功 在 于 不 停 止 。,参考翻译结果a: 不 把 功 绩 舍 弃 。,1.1103055738259993e-231,0.4531466960906982,0.6070694327354431
腐 朽 的 木 头 也 不 能 刻 断 ；,旧 树 不 会 被 折 ��DS 吗 ？,8.422437779564611e-232,0.3262583613395691,0.673145055770874
腐 朽 的 木 头 也 不 能 刻 断 ； 金 石 也 能 雕 刻 成 功 。,语 言 中 的 末 果 不 会 损 坏 ； 语 言 中 的 硬 质 物 可 以 融 化 。,1.1764984582435574e-231,0.3223929405212402,0.6792168021202087
金 石 也 能 雕 刻 成 功 。,语 言 上 说 ：金 石 可 以 变 得 美 好 。,1.1409851298103348e-231,0.5000531673431396,0.6964669823646545
蚯 蚓 没 有 锋 利 的 爪 牙 ，,蚓 没 有 爪 子 和 牙 齿 的 优 势 ， ,3.919445536306192e-78,0.5956966876983643,0.7891037464141846
蚯 蚓 没 有 锋 利 的 爪 牙 ， 坚 强 的 筋 骨 ，,蚓 没 有 爪 子 和 牙 齿 的 利 益 ， 肌 肉 和 骨 架 变 得 强 强 ， 。,2.6052495236717397e-78,0.6114603877067566,0.7408838272094727
蚯 蚓 没 有 锋 利 的 爪 牙 ， 坚 强 的 筋 骨 ， 却 能 上 吃 泥 土 ，,蚓 没 有 爪 子 和 牙 齿 的 利 益 ， 肌 肉 和 骨 架 变 强 ， 上 下 都 要 吃 土 类 食 物 ， 这 是 为 了 减 少 糖 水 的 消 ��,1.8266127664388893e-78,0.4405249357223511,0.6982339024543762
蚯 蚓 没 有 锋 利 的 爪 牙 ， 坚 强 的 筋 骨 ， 却 能 上 吃 泥 土 ， 下 饮 泉 水 ，,蚓 没 有 爪 子 和 牙 齿 的 利 益 ， 肌 肉 和 骨 架 变 强 ， 上 着 土 霉 肆 的 衣 服 ， 下 面 喝 黄,2.389956598150066e-78,0.4243007898330688,0.7173348665237427
坚 强 的 筋 骨 ，,肌 肉 和 骨 架 的 强 弱 ， 是 个 小 东 西 ， 但 是 能 够 使 人 体 变 强 强 。 ,1.1409851298103348e-231,0.3544459342956543,0.6321108341217041
坚 强 的 筋 骨 ， 却 能 上 吃 泥 土 ，,人 的 肌 汤 和 骨 架 很 强 ��,9.988500430528837e-232,0.2022585868835449,0.6214706301689148
坚 强 的 筋 骨 ， 却 能 上 吃 泥 土 ， 下 饮 泉 水 ，,人 的 肌 汤 和 骨 架 都,3.690840039559348e-232,0.2139444053173065,0.5974696278572083
坚 强 的 筋 骨 ， 却 能 上 吃 泥 土 ， 下 饮 泉 水 ， 是 因 为 它 心 专 一 ；,结 果 是 筋 弱 强 ， 上 吃 饥 饣 ， 下 吃 粮 食 ， 喝 酿 油 莲 ， 是 心 思 一 样 。,6.8182080922926815e-155,0.4255824089050293,0.7047057151794434
却 能 上 吃 泥 土 ，,晏 子 上 餐 时 吃 土 类 食 物 ， 是 上 级 的 ， 是 上 级 的 ,1.2183324802375696e-231,0.2677177190780639,0.6334622502326965
却 能 上 吃 泥 土 ， 下 饮 泉 水 ，,上 厢 养 猪 干 啃 干 作 为 食 物 ， 下 厢 养 禾 作 为 食 物 ， 又 是 易 如 水 的 事 ， 又 是 逃 避 危 害 的 事 ,3.6922292679052643e-155,0.3520921170711517,0.6332996487617493
却 能 上 吃 泥 土 ， 下 饮 泉 水 ， 是 因 为 它 心 专 一 ；,一 面 面 料 食 上 埃 土 ， 另 一 面 喝 下 黄 泉 水 ， 是 个 心 思 诱 取 的 办 法 。,0.1129571454395392,0.4579867124557495,0.6724371314048767
下 饮 泉 水 ，,后 来 饮 饮 饮 下 黄 泉 ， 甚 至 沟 壑 里 藏 着 珍 禽 异 兽 的 灵 沼 ， 甚 至 是 珍 禽 异 兽 养 起 来 的 灵 沼 ,1.0446550074992694e-231,0.3188980221748352,0.6311852335929871
下 饮 泉 水 ， 是 因 为 它 心 专 一 ；,下 饮 黄 泉 ， 就 是 用 心 做 到 吧 。,6.60585259847259e-155,0.4157657623291015,0.7003887295722961
是 因 为 它 心 专 一 ；,用 心 一 半 。,7.951455490316088e-232,0.3963513076305389,0.6238519549369812
是 因 为 它 心 浮 躁 的 缘 故 。,用 心 受 constraint 而 表 现 出 躁 气 。,1.3165594234639305e-231,0.4298698306083679,0.6142210960388184
我 听 说 ： 想 要 树 木 生 长 ，,鲁 君 听 说 过 诸 侯 们 都 要 求 求 求 那 些 长 辈 人 的 功 绩,4.65988169467104e-155,0.2231586575508117,0.618897557258606
我 听 说 ： 想 要 树 木 生 长 ， 一 定 要 稳 固 它 的 根 ；,我 为 诸 侯 ， 听 说 求 长 于 其 中 的 人 ， 必 然 营 造 出 深 厚 的 根 基 ；,5.908454183811211e-155,0.4856948256492615,0.678564190864563
我 听 说 ： 想 要 树 木 生 长 ， 一 定 要 稳 固 它 的 根 ； 想 要 泉 水 流 得 远 ，,宋 臣 听 到 求 求 而 不 得 决 ， 必 然 会 根 本 相 比 继 继 不 动 您 的 树 却 要 很 高 高 兴 兴 的 树 却 比 您 的 要 ��,1.2183324802375696e-231,0.1380176842212677,0.5882553458213806
我 听 说 ： 想 要 树 木 生 长 ， 一 定 要 稳 固 它 的 根 ； 想 要 泉 水 流 得 远 ， 一 定 要 疏 通 它 的 源 泉 ；,孟 子 听 到 求 长 的 人 说 ， 必 定 要 修 养 自 己 的 根 基 ； 想 善 于 长 远 的 人 ， 必 ��orus 养 洁 自 己 的,5.9185900537621456e-155,0.3248983323574066,0.6826253533363342
一 定 要 稳 固 它 的 根 ；,必 然 要 确 保 其 根 基 ；,1.384292958842266e-231,0.7608519196510315,0.7827610373497009
一 定 要 稳 固 它 的 根 ； 想 要 泉 水 流 得 远 ，,就 必 然 要 修 养 其 本 性 ； 想 象 自 己 要 流 风 孰 好 ， 那 就 比 善 言 诗 言 豪 了 。,4.298631483271809e-155,0.3937942385673523,0.6590292453765869
一 定 要 稳 固 它 的 根 ； 想 要 泉 水 流 得 远 ， 一 定 要 疏 通 它 的 源 泉 ；,一 定 要 修 养 其 本 性 ； 想 象 自 己 是 流 走 远 方 的 ， 一 定 要 浇 洁 洁 清 洁 的 泉 水 ；,0.1404678994830558,0.4113844633102417,0.7606538534164429
一 定 要 稳 固 它 的 根 ； 想 要 泉 水 流 得 远 ， 一 定 要 疏 通 它 的 源 泉 ； 想 要 国 家 安 定 ，,一 定 要 修 养 其 本 性 ； 想 象 自 己 要 流 风 孰 好 ， 一 定 要 浇 洁 清 洁 各 个 水 源 ； 想 觉 得 国 家 能 否 流 风,0.1184659269438201,0.3484748005867004,0.7310652136802673
想 要 泉 水 流 得 远 ，,想 象 流 水 远 远 的 ， 那 倒 是 要 远 逃 一 个 。 ,1.404215963202711e-231,0.2212257534265518,0.6741204261779785
想 要 泉 水 流 得 远 ， 一 定 要 疏 通 它 的 源 泉 ；,想 象 流 水 远 远 的 时 候 ， 必 然 会 浇 洁 洁 的 泉 水 ；,5.681968389717772e-155,0.5634517073631287,0.7170968055725098
想 要 泉 水 流 得 远 ， 一 定 要 疏 通 它 的 源 泉 ； 想 要 国 家 安 定 ，,想 象 自 己 要 流 水 远 开 的 时 候 ， 必 ��orus 浚 洁 洁 清 泉 ； 想 觉 得 国 家 安 定 的 时 候 ， 必 ��orus 洁 净 洁 净 国 家 ； ,0.0996849963968135,0.4581912755966186,0.7057623267173767
想 要 泉 水 流 得 远 ， 一 定 要 疏 通 它 的 源 泉 ； 想 要 国 家 安 定 ， 一 定 要 厚 积 道 德 仁 义 。,wanted to die  far  away ， 必 然 会 浇 洁 他 的 泉 水 ； 想 规 划 国 家 的 安 定 ， 必 须 积 底 体 内 的 诚 信 和 行 为 方 式 。,2.2224776296389083e-78,0.2814617455005646,0.7232773900032043
一 定 要 疏 通 它 的 源 泉 ；,必 然 会 沼 澡 其 源 头 ；,1.1193096620723279e-231,0.3178984522819519,0.7063226103782654
一 定 要 疏 通 它 的 源 泉 ； 想 要 国 家 安 定 ，,必 然 会 沼 澡 其 泉 源 ； 虽 然 考 虑 了 很 多 的 国 家 的 安 定 ， 但 是 还 不 如 孟 子 所 说 的 那 样 安 定 。,1.9056558226245973e-78,0.3574548959732055,0.6681413650512695
